,mse_deepar,computation_time_deepar
0,7.4599892550932925,0 days 00:02:30.469037
1,2.0124639477435458,0 days 00:02:31.845222
2,6.0290371807731935,0 days 00:02:33.269555
3,7.897623006096184,0 days 00:02:31.620465
4,9.174871335075913,0 days 00:02:29.938511
5,7.930631771095658,0 days 00:02:28.871264
6,3.6476833332454768,0 days 00:02:29.168803
7,9.998144165108004,0 days 00:02:31.719905
8,3.2337049242623865,0 days 00:02:29.909570
9,6.1702968372931934,0 days 00:02:32.640911
10,8.663436570229743,0 days 00:02:30.491774
11,9.450630719139294,0 days 00:02:31.101385
12,7.473046513223878,0 days 00:02:30.693065
13,9.592677758417647,0 days 00:02:30.844974
14,5.997064287434034,0 days 00:02:32.940493
15,8.062206153110829,0 days 00:02:31.303161
16,6.551212847098199,0 days 00:02:30.710242
17,10.188767191577076,0 days 00:02:34.328808
18,2.828208664332186,0 days 00:02:28.769312
19,7.7324865061001935,0 days 00:02:29.529829
20,4.361833405936476,0 days 00:02:30.696761
