,mse_deepar,computation_time_deepar
0,7.517165877741109,0 days 00:01:45.881385
1,3.292859468844514,0 days 00:01:29.597139
2,9.022711853461047,0 days 00:01:29.639048
3,7.271988329121348,0 days 00:01:32.552750
4,7.401201241949156,0 days 00:01:34.521863
5,7.801970047693205,0 days 00:01:32.577463
6,2.0357749786305455,0 days 00:01:36.946562
7,8.972931690028243,0 days 00:01:31.093782
8,4.677785548434754,0 days 00:01:30.006985
9,5.477046216394736,0 days 00:01:32.929142
10,10.382205083071533,0 days 00:01:30.380202
11,9.07362601310649,0 days 00:01:36.105834
12,12.901522394192996,0 days 00:01:28.823131
13,18.361847914502277,0 days 00:01:25.947336
14,4.426501166919331,0 days 00:01:24.037155
15,5.343538788500416,0 days 00:01:26.253738
16,6.266882283344324,0 days 00:01:26.239407
17,8.671913719622493,0 days 00:01:24.309429
18,7.208470018148592,0 days 00:01:24.543859
19,10.405991773076828,0 days 00:01:25.642710
20,3.888783990392579,0 days 00:01:26.072795
