,mse_deepar,computation_time_deepar
0,7.052701246601013,0 days 00:01:06.587282
1,3.143855704265064,0 days 00:01:05.289759
2,7.840690753286942,0 days 00:01:05.506539
3,6.2971386054032585,0 days 00:01:05.748996
4,16.867379880355653,0 days 00:01:06.564296
5,9.756836339329308,0 days 00:01:05.463605
6,1.915295622979704,0 days 00:01:05.703476
7,6.401045749094907,0 days 00:01:06.270761
8,4.466111789283303,0 days 00:01:09.669036
9,8.020179951235402,0 days 00:01:09.012703
10,6.742489516454424,0 days 00:01:05.730228
11,11.355992758418104,0 days 00:01:15.615876
12,5.826467065049976,0 days 00:01:04.401934
13,9.184570125773993,0 days 00:01:04.065226
14,4.4050809147865015,0 days 00:01:05.622689
15,5.741291564886112,0 days 00:01:04.876490
16,5.747319389923714,0 days 00:01:04.798055
17,11.004552679414793,0 days 00:01:03.996965
18,4.2978145292575345,0 days 00:01:04.091340
19,10.615237821033325,0 days 00:01:04.151824
20,2.9755577847492387,0 days 00:01:05.270808
