,mse_deepar,computation_time_deepar
0,12.403284188210472,0 days 00:08:20.447436
1,3.3090569461699566,0 days 00:08:18.169187
2,10.189788362260478,0 days 00:08:16.534290
3,5.7119720805204395,0 days 00:08:20.091383
4,12.154425956373906,0 days 00:08:00.832943
5,14.006520345323267,0 days 00:08:08.244403
6,2.703382808797352,0 days 00:08:01.891408
7,12.468740731099885,0 days 00:07:57.295450
8,4.9816571408438115,0 days 00:08:02.062258
9,16.752381206707586,0 days 00:08:03.162735
10,6.928180339549138,0 days 00:08:08.717284
11,11.705119253647922,0 days 00:08:25.984854
12,6.013593787639909,0 days 00:08:48.084754
13,11.036544114596559,0 days 00:07:53.666073
14,7.2666398037687925,0 days 00:07:54.146818
15,5.9083041195975845,0 days 00:07:59.741081
16,10.095713993316448,0 days 00:08:32.997958
17,8.990495625603044,0 days 00:08:48.988534
18,3.024468137335896,0 days 00:08:53.325532
19,6.453339058724232,0 days 00:08:21.613456
20,5.530557140594526,0 days 00:08:08.705082
