,mse_deepar,computation_time_deepar
0,7.625948876757225,0 days 00:02:36.855904
1,3.7952204140317067,0 days 00:02:36.967407
2,7.548572349348092,0 days 00:02:56.201741
3,6.992613736439577,0 days 00:02:36.582172
4,8.710424839918169,0 days 00:02:42.236875
5,8.717681464064237,0 days 00:02:36.459288
6,1.830505933775286,0 days 00:02:35.347083
7,7.062506551562462,0 days 00:02:47.036581
8,3.8045450273176034,0 days 00:02:35.484295
9,7.374266925162331,0 days 00:02:39.915294
10,23.3882318214052,0 days 00:02:36.172016
11,8.94531730238624,0 days 00:02:36.052191
12,7.195532713239639,0 days 00:02:35.383177
13,10.090176243658041,0 days 00:02:35.151811
14,3.0166819733278354,0 days 00:02:40.430560
15,4.938216402152977,0 days 00:02:35.817481
16,5.680613250639938,0 days 00:02:36.874452
17,9.642891446110848,0 days 00:02:44.944805
18,37.19616608490227,0 days 00:02:36.514169
19,9.907965187977451,0 days 00:02:51.750823
20,10.337823990778395,0 days 00:02:36.350121
