,mse_deepar,computation_time_deepar
0,13.04664464855802,0 days 00:02:26.276734
1,2.4389740357024663,0 days 00:02:48.133406
2,8.197423590353132,0 days 00:02:24.676113
3,4.951545629476195,0 days 00:02:27.752738
4,9.450951052884754,0 days 00:02:22.743230
5,7.455925121737497,0 days 00:02:24.054345
6,5.655123009017515,0 days 00:02:23.737182
7,5.227461155189623,0 days 00:02:28.232698
8,2.734605226986167,0 days 00:02:25.559707
9,5.760964546738221,0 days 00:02:23.283565
10,6.77083192692729,0 days 00:02:24.412730
11,9.637496925211494,0 days 00:02:26.221078
12,6.490489082503334,0 days 00:02:27.207711
13,14.279505547873137,0 days 00:02:28.813123
14,4.381330536791644,0 days 00:02:25.316879
15,5.943397740021332,0 days 00:02:31.436320
16,4.087789015080416,0 days 00:02:26.102301
17,8.269844998008022,0 days 00:02:27.135222
18,5.085408793563856,0 days 00:02:25.964555
19,8.783306797219153,0 days 00:02:25.164306
20,11.089387629340386,0 days 00:02:25.153267
