,mse_deepar,computation_time_deepar
0,9.87456134895117,0 days 00:01:04.407577
1,2.179207748228065,0 days 00:01:01.400027
2,12.026380832115553,0 days 00:00:54.735381
3,6.49365389688445,0 days 00:00:55.987520
4,10.675340963133294,0 days 00:00:55.489391
5,7.0752613317418245,0 days 00:00:54.550775
6,2.8401863622783696,0 days 00:00:54.290322
7,8.752210772957952,0 days 00:00:54.358364
8,5.2204533756413625,0 days 00:00:54.884281
9,5.721452861560732,0 days 00:00:59.797708
10,8.377189014441326,0 days 00:00:54.790595
11,6.726368129275886,0 days 00:00:54.620818
12,9.347484111218995,0 days 00:00:55.523284
13,7.277990866242074,0 days 00:00:55.521284
14,4.119740729703636,0 days 00:00:56.306908
15,5.920673960835421,0 days 00:00:54.358296
16,4.63990080108076,0 days 00:00:54.640221
17,9.559870940445428,0 days 00:00:54.498395
18,2.9317601858085913,0 days 00:00:55.400357
19,9.479109003180602,0 days 00:00:55.470962
20,4.763185068945643,0 days 00:00:55.389370
