,mse_deepar,computation_time_deepar
0,9.151547910883448,0 days 00:00:35.273021
1,2.8956607796288063,0 days 00:00:35.289035
2,8.698999929102747,0 days 00:00:35.313654
3,4.954069928435803,0 days 00:00:35.415347
4,8.196045672632668,0 days 00:00:35.223322
5,6.7017630773773575,0 days 00:00:35.515724
6,2.3713900025618373,0 days 00:00:36.145183
7,7.418597091965836,0 days 00:00:35.475566
8,4.252258153121207,0 days 00:00:35.556516
9,13.757557771620856,0 days 00:00:35.247551
10,7.860186245556359,0 days 00:00:35.627819
11,6.3765083787303,0 days 00:00:35.244586
12,5.888421880399146,0 days 00:00:35.314411
13,11.241953680363084,0 days 00:00:36.283483
14,4.216032367188525,0 days 00:00:35.704859
15,6.462949546541534,0 days 00:00:35.795764
16,4.2293484741464304,0 days 00:00:35.255307
17,9.717358674352761,0 days 00:00:35.273648
18,3.8472843430042496,0 days 00:00:36.279087
19,9.00970576250446,0 days 00:00:35.596121
20,3.0741889544432004,0 days 00:00:35.291520
