,mse_deepar,computation_time_deepar
0,10.737316132140473,0 days 00:00:29.069140
1,2.767444898413314,0 days 00:00:28.631220
2,8.350831176947151,0 days 00:00:33.675151
3,5.015751864116692,0 days 00:00:28.507011
4,9.173034441738444,0 days 00:00:29.962427
5,5.936453370951668,0 days 00:00:28.434786
6,2.011899935666518,0 days 00:00:28.571285
7,6.63865785346097,0 days 00:00:28.407432
8,5.118120089997598,0 days 00:00:34.537256
9,3.7421078455134613,0 days 00:00:28.799289
10,10.343830022534968,0 days 00:00:28.667797
11,7.234764369060676,0 days 00:00:28.500098
12,9.66097460179656,0 days 00:00:28.575321
13,13.869408295742495,0 days 00:00:28.371645
14,5.098281454776888,0 days 00:00:28.761462
15,5.350401655428376,0 days 00:00:28.681372
16,5.613849017307044,0 days 00:00:28.678438
17,9.55284453224433,0 days 00:00:29.313470
18,4.317516914935426,0 days 00:00:31.801627
19,9.806460992206102,0 days 00:00:35.496868
20,2.652854794873039,0 days 00:00:34.081712
