,mse_deepar,computation_time_deepar
0,10.279699771948067,0 days 00:01:58.077138
1,5.43252880496043,0 days 00:02:00.163094
2,9.975575394918604,0 days 00:01:57.464860
3,7.253816399336505,0 days 00:01:58.049611
4,14.103328723570625,0 days 00:01:55.526818
5,5.914241853184677,0 days 00:01:57.946343
6,3.4077726667680888,0 days 00:01:56.676017
7,9.482938770436368,0 days 00:01:56.475268
8,2.611444444004998,0 days 00:02:11.253301
9,13.007141551395627,0 days 00:01:59.675464
10,9.379066023050724,0 days 00:01:59.934697
11,5.943939436192071,0 days 00:01:55.153496
12,10.13817560831337,0 days 00:02:17.886822
13,8.412618835319172,0 days 00:01:57.551117
14,5.099454974675702,0 days 00:02:17.885265
15,9.301729550469856,0 days 00:01:55.878984
16,9.745235114491434,0 days 00:01:56.475953
17,12.350022187673208,0 days 00:02:00.669736
18,7.676697103223642,0 days 00:02:01.103384
19,11.515385669351202,0 days 00:01:55.535569
20,5.615862499656748,0 days 00:02:17.602912
