,mse_deepar,computation_time_deepar
0,9.097998532871578,0 days 00:01:31.810125
1,2.1174394739605065,0 days 00:01:35.857122
2,15.936028742371523,0 days 00:01:32.844488
3,8.567315474939006,0 days 00:01:34.409386
4,10.047183073235438,0 days 00:01:31.028834
5,23.43127575858005,0 days 00:01:54.056880
6,1.7625472776263864,0 days 00:01:31.527112
7,8.713036088443456,0 days 00:01:40.097220
8,9.70241232017385,0 days 00:01:30.825689
9,5.329023482644217,0 days 00:01:31.718724
10,15.111544657730978,0 days 00:01:31.575311
11,10.310175205534016,0 days 00:01:31.655597
12,15.548248152316477,0 days 00:01:33.409007
13,10.831523387309906,0 days 00:01:30.545982
14,4.090069166002155,0 days 00:01:30.641564
15,9.432562419728924,0 days 00:01:31.434381
16,4.058823542988659,0 days 00:01:31.167147
17,7.3977815711521595,0 days 00:01:30.410396
18,3.0874526544122687,0 days 00:01:30.849697
19,8.44311585106573,0 days 00:01:30.150362
20,7.481932515403063,0 days 00:01:30.885917
