,mse_deepar,computation_time_deepar
0,10.830605512268276,0 days 00:01:20.291965
1,4.536309346920016,0 days 00:01:10.386702
2,7.277515490086147,0 days 00:01:29.805689
3,4.926149054344628,0 days 00:01:10.709340
4,12.636009558421005,0 days 00:01:11.590027
5,6.385015231068238,0 days 00:01:10.234564
6,3.425382205741363,0 days 00:01:09.993190
7,7.909019885197291,0 days 00:01:10.483755
8,5.342462190783952,0 days 00:01:10.550267
9,8.773682550930182,0 days 00:01:10.885149
10,9.167216378043676,0 days 00:01:11.324367
11,10.73298272228515,0 days 00:01:10.674568
12,6.1485376423178435,0 days 00:01:10.843672
13,10.356386480051613,0 days 00:01:29.861171
14,5.943511691493114,0 days 00:01:10.750441
15,7.2656881216499425,0 days 00:01:09.792425
16,6.074329306415881,0 days 00:01:10.079942
17,14.28794471242768,0 days 00:01:09.715589
18,4.893153404585854,0 days 00:01:09.729183
19,8.75958864292593,0 days 00:01:10.506367
20,4.448822657481171,0 days 00:01:10.962363
