,mse_deepar,computation_time_deepar
0,15.825760469796839,0 days 00:01:55.564419
1,3.503217196727939,0 days 00:02:02.276254
2,13.05073757524342,0 days 00:01:53.133930
3,6.6305962393942455,0 days 00:01:57.791304
4,10.254576856651132,0 days 00:02:02.738209
5,4.823434760844332,0 days 00:01:58.824884
6,2.227204686292461,0 days 00:02:16.931509
7,11.717780317208986,0 days 00:02:07.794159
8,4.395709344876231,0 days 00:02:02.639320
9,7.581206192075056,0 days 00:01:59.719287
10,12.72977998593977,0 days 00:02:18.098555
11,9.527236964147592,0 days 00:02:04.367051
12,6.286970537813911,0 days 00:01:53.345165
13,9.73537345762481,0 days 00:01:56.117462
14,5.917189883519702,0 days 00:01:59.504118
15,9.653014469611643,0 days 00:01:52.498858
16,4.78893576985825,0 days 00:01:55.325311
17,8.490862758798876,0 days 00:01:52.888938
18,6.540882126894143,0 days 00:01:52.759332
19,12.880128211854842,0 days 00:01:55.320503
20,3.983230585047442,0 days 00:01:58.656592
