,mse_deepar,computation_time_deepar
0,7.83957031584079,0 days 00:01:43.485465
1,3.2502994615058762,0 days 00:01:44.710142
2,7.036267438273573,0 days 00:01:44.273666
3,5.976243762742601,0 days 00:01:44.434461
4,8.686001682707696,0 days 00:01:46.463711
5,6.020126854463033,0 days 00:01:44.519015
6,4.76016091698941,0 days 00:01:45.138543
7,7.194506666731355,0 days 00:01:44.361144
8,3.18524131303783,0 days 00:01:46.465304
9,4.927796780480629,0 days 00:01:44.277308
10,9.17885739326709,0 days 00:01:45.463244
11,7.584774903723091,0 days 00:01:44.772821
12,6.555806913248151,0 days 00:01:45.682385
13,6.961579401310685,0 days 00:01:44.862780
14,4.601065571882817,0 days 00:01:46.939177
15,5.718996712949999,0 days 00:01:46.148382
16,4.76054754978114,0 days 00:01:44.145854
17,13.064454889141341,0 days 00:01:43.678558
18,3.545174191403836,0 days 00:01:46.868731
19,8.426102348211458,0 days 00:01:46.195359
20,3.5403948811182437,0 days 00:01:46.213962
