,mse_deepar,computation_time_deepar
0,7.198820849732842,0 days 00:03:51.763570
1,11.58782636627376,0 days 00:03:59.545272
2,10.425045247611902,0 days 00:04:07.278969
3,6.078690515370473,0 days 00:04:01.571326
4,8.43359655719267,0 days 00:04:06.998461
5,7.345701320395891,0 days 00:04:10.351563
6,3.849349694619551,0 days 00:03:48.672357
7,7.41316003585161,0 days 00:03:43.452956
8,6.553174674059546,0 days 00:03:44.828075
9,5.30467487753041,0 days 00:03:31.664680
10,5.686069571126221,0 days 00:03:34.475410
11,7.4223756106610255,0 days 00:03:37.489245
12,11.500392980434805,0 days 00:03:34.594717
13,17.556881070757935,0 days 00:03:44.823576
14,3.391986623357225,0 days 00:04:10.109375
15,12.717484826985668,0 days 00:03:51.390119
16,4.821225318614695,0 days 00:03:43.548346
17,10.412450068328848,0 days 00:03:55.238082
18,3.1063473336340692,0 days 00:03:34.136847
19,11.706278673656712,0 days 00:03:43.404707
20,4.258530460800067,0 days 00:03:46.513627
