,mse_deepar,computation_time_deepar
0,13.029511034223347,0 days 00:01:40.360210
1,4.4881312625681495,0 days 00:01:21.318421
2,8.331839992704316,0 days 00:01:21.316739
3,7.758044754183086,0 days 00:01:21.230169
4,10.132040604944788,0 days 00:01:21.614408
5,8.459553995763365,0 days 00:01:39.997499
6,2.324087001422043,0 days 00:01:22.238136
7,10.31235257663085,0 days 00:01:20.210793
8,4.675607961455036,0 days 00:01:28.312758
9,7.873544488782972,0 days 00:01:20.122792
10,13.56822908372937,0 days 00:01:22.964149
11,8.102427415134066,0 days 00:01:20.712361
12,6.699902936227833,0 days 00:01:19.988997
13,9.01726735721096,0 days 00:01:21.391614
14,4.030810564184382,0 days 00:01:19.712343
15,6.810844724715631,0 days 00:01:20.064605
16,9.194352642945427,0 days 00:01:21.470821
17,9.390837491186838,0 days 00:01:20.371329
18,4.569086090965118,0 days 00:01:22.428808
19,7.6327601219817165,0 days 00:01:23.348618
20,7.151038914673927,0 days 00:01:22.060141
