,mse_deepar,computation_time_deepar
0,8.358205838226683,0 days 00:01:13.172745
1,2.1716621139262964,0 days 00:01:22.149550
2,9.437630287349773,0 days 00:01:19.616134
3,8.900925810934991,0 days 00:01:28.122946
4,8.685806495989489,0 days 00:01:20.884654
5,8.69739646249186,0 days 00:01:25.126600
6,3.230052814628991,0 days 00:01:26.839105
7,8.348515613946775,0 days 00:01:27.464173
8,4.207226515825653,0 days 00:01:25.443154
9,15.284834086618389,0 days 00:01:23.578662
10,9.849948948355177,0 days 00:01:22.901919
11,9.877418023479228,0 days 00:01:18.464834
12,7.6944322886721785,0 days 00:01:17.029072
13,4.767157636890502,0 days 00:01:16.579251
14,3.6009871302910463,0 days 00:01:14.906184
15,7.561329137276025,0 days 00:01:14.218744
16,5.579039787571089,0 days 00:01:19.292246
17,7.132474478761164,0 days 00:01:15.700731
18,3.1889658056506747,0 days 00:01:13.131418
19,11.441229893635912,0 days 00:01:13.955446
20,3.5475805844926245,0 days 00:01:22.638974
