,mse_deepar,computation_time_deepar
0,7.580572474058938,0 days 00:00:40.122607
1,3.324472507238173,0 days 00:00:40.443764
2,5.517762573265982,0 days 00:00:40.264849
3,5.234506590615606,0 days 00:00:40.513818
4,9.683897574109709,0 days 00:00:40.589230
5,8.62086340200636,0 days 00:00:40.209423
6,2.398857824109638,0 days 00:00:40.597146
7,6.137192236600536,0 days 00:00:40.283533
8,4.142287865252122,0 days 00:00:40.720151
9,7.143777902048963,0 days 00:00:40.248156
10,12.119162194452574,0 days 00:00:40.464995
11,7.227458834006744,0 days 00:00:40.200606
12,7.189158864994202,0 days 00:00:40.647766
13,7.732998101821372,0 days 00:00:41.746863
14,4.968763510512573,0 days 00:00:41.750229
15,5.077288146904784,0 days 00:00:40.382025
16,4.798659977100485,0 days 00:00:41.121381
17,9.513832610672308,0 days 00:00:41.120082
18,3.388352246125928,0 days 00:00:41.668436
19,8.897234707657656,0 days 00:00:43.652145
20,3.7119071827868604,0 days 00:00:41.771465
