,mse_deepar,computation_time_deepar
0,6.7018661865227775,0 days 00:03:01.402338
1,2.9445504052074103,0 days 00:02:59.574495
2,7.875636767986371,0 days 00:02:58.622694
3,4.233232779323247,0 days 00:02:58.239464
4,9.598191079322882,0 days 00:03:03.873929
5,7.115296142118903,0 days 00:02:54.671946
6,2.2716702529262047,0 days 00:02:56.768692
7,6.648962607812072,0 days 00:03:19.646565
8,6.547122973264583,0 days 00:03:08.272501
9,14.121843523824829,0 days 00:03:06.063845
10,11.11619056380803,0 days 00:03:04.241611
11,11.178354452044346,0 days 00:03:00.015244
12,8.194057468483344,0 days 00:03:22.628484
13,13.358577649459967,0 days 00:03:09.434484
14,7.341698705802887,0 days 00:02:58.036061
15,6.192816113742809,0 days 00:02:58.472757
16,6.7711225343325365,0 days 00:02:57.934320
17,6.985644500247887,0 days 00:03:04.454088
18,3.768285927574426,0 days 00:03:12.943764
19,19.481893350828656,0 days 00:02:56.073280
20,6.136505079733267,0 days 00:02:55.241646
