,mse_deepar,computation_time_deepar
0,8.891017733958883,0 days 00:01:29.319588
1,5.27743126354984,0 days 00:01:29.163795
2,7.9057064488371065,0 days 00:01:29.836460
3,6.8880367935211355,0 days 00:01:29.933235
4,8.530879221859966,0 days 00:01:29.709070
5,5.9701600014540155,0 days 00:01:32.522700
6,2.4743692708954095,0 days 00:01:31.992434
7,8.120223577938962,0 days 00:01:32.906041
8,5.030250585649667,0 days 00:01:30.394402
9,5.971218065742429,0 days 00:01:30.907919
10,11.835913085701517,0 days 00:01:33.105758
11,7.231600527992342,0 days 00:01:30.244646
12,7.970125476125568,0 days 00:01:28.824037
13,12.962915291570381,0 days 00:01:30.103002
14,4.21277089975716,0 days 00:01:29.590214
15,10.41753293295807,0 days 00:01:29.933130
16,6.932803079599747,0 days 00:01:28.861739
17,8.793253596954537,0 days 00:01:28.319205
18,3.1425314987354276,0 days 00:01:28.159574
19,10.785358575964363,0 days 00:01:28.813239
20,5.822182160464264,0 days 00:01:28.593078
