,mse_deepar,computation_time_deepar
0,12.717089096778016,0 days 00:00:39.931871
1,6.087122633004263,0 days 00:00:42.507263
2,7.489330275865029,0 days 00:00:43.092250
3,8.257422954663877,0 days 00:00:42.288428
4,8.603708882893182,0 days 00:00:42.810354
5,6.34578421787073,0 days 00:00:40.471478
6,2.9838237860363575,0 days 00:00:35.184122
7,6.882868381538883,0 days 00:00:32.767593
8,3.1333927315006176,0 days 00:00:32.505557
9,3.28662741739886,0 days 00:00:32.576963
10,12.797831907716029,0 days 00:00:33.363931
11,9.536182000956828,0 days 00:00:32.697314
12,13.101485152941736,0 days 00:00:33.574871
13,9.130983583956574,0 days 00:00:32.451214
14,3.6344643846617553,0 days 00:00:32.438529
15,6.331086208848232,0 days 00:00:32.653740
16,10.56244663938651,0 days 00:00:32.885315
17,9.738244896476562,0 days 00:00:33.918387
18,2.5621824030158704,0 days 00:00:32.587229
19,7.823057330701068,0 days 00:00:32.636555
20,9.164119345345563,0 days 00:00:32.952289
