,mse_deepar,computation_time_deepar
0,9.665318178561797,0 days 00:01:15.446707
1,4.09894530616884,0 days 00:01:18.013943
2,6.501847738588244,0 days 00:01:13.345291
3,5.485665297532202,0 days 00:01:12.624729
4,9.274071736657701,0 days 00:01:13.826573
5,5.619585113576714,0 days 00:01:13.977654
6,7.373865687545528,0 days 00:01:12.810722
7,6.406376977101625,0 days 00:01:14.318230
8,2.2954559334360947,0 days 00:01:13.906829
9,6.368341883082558,0 days 00:01:13.458409
10,7.844209742999512,0 days 00:01:33.888264
11,6.008930626910615,0 days 00:01:13.943692
12,7.608300002090516,0 days 00:01:12.960222
13,8.390260659123788,0 days 00:01:13.335212
14,4.481889338593067,0 days 00:01:13.444493
15,5.711958048312974,0 days 00:01:13.963874
16,7.95177962448197,0 days 00:01:13.588882
17,8.479413774094503,0 days 00:01:23.105584
18,7.463302301665625,0 days 00:01:13.861156
19,8.191658855796526,0 days 00:01:14.020412
20,3.0732649945306774,0 days 00:01:13.275345
