,mse_deepar,computation_time_deepar
0,8.125259245273465,0 days 00:02:13.145891
1,2.342637490280235,0 days 00:02:09.620209
2,10.769612828342707,0 days 00:02:06.766642
3,4.9824287111562375,0 days 00:02:03.416385
4,10.714175030580167,0 days 00:02:03.691892
5,5.89206495034394,0 days 00:02:05.678697
6,1.7438044168539695,0 days 00:02:05.938447
7,10.816783801962542,0 days 00:02:08.650619
8,4.701328280871193,0 days 00:02:04.723519
9,9.710656231978508,0 days 00:02:03.653892
10,11.52288356233724,0 days 00:02:13.862749
11,6.030539361961635,0 days 00:02:04.705243
12,14.610194986231818,0 days 00:02:03.359261
13,10.070724022248122,0 days 00:02:09.561615
14,5.01894212969212,0 days 00:02:41.828934
15,5.132221617145696,0 days 00:02:03.851265
16,8.762178365905681,0 days 00:02:30.349181
17,16.58259270283447,0 days 00:02:04.361903
18,2.552546585599124,0 days 00:02:06.673558
19,11.589274757135403,0 days 00:02:23.338473
20,2.7946546658303886,0 days 00:02:10.370535
