,mse_deepar,computation_time_deepar
0,12.082164368519011,0 days 00:01:15.701855
1,2.312407462397416,0 days 00:01:01.944692
2,6.949961932657905,0 days 00:01:02.191801
3,6.589241890293683,0 days 00:01:02.331093
4,7.473299045805153,0 days 00:01:01.371725
5,6.375027058691267,0 days 00:01:01.348611
6,2.8338891212130153,0 days 00:01:02.935748
7,5.922871297585226,0 days 00:01:01.483882
8,3.069035263240838,0 days 00:01:01.485350
9,4.67240025857672,0 days 00:01:22.965735
10,7.739257528920065,0 days 00:01:03.350546
11,7.917567466028647,0 days 00:01:23.445502
12,6.235209385807667,0 days 00:01:03.877246
13,9.79361826142644,0 days 00:01:01.170754
14,5.140400480085381,0 days 00:01:02.813829
15,6.020698696729539,0 days 00:01:01.725736
16,5.261324061891566,0 days 00:01:01.615156
17,8.820854203302149,0 days 00:01:02.377526
18,4.410367627055938,0 days 00:01:03.286613
19,8.389149253861355,0 days 00:01:01.273646
20,3.7917893771433464,0 days 00:01:02.096148
