,mse_deepar,computation_time_deepar
0,12.227059789219275,0 days 00:02:07.157646
1,4.821238484551476,0 days 00:02:08.645688
2,10.266685668197516,0 days 00:02:10.504194
3,9.476157009906494,0 days 00:02:09.676746
4,14.276397976133346,0 days 00:02:07.797290
5,8.260020589939497,0 days 00:02:09.174603
6,2.147297359598222,0 days 00:02:10.156999
7,6.638969902959609,0 days 00:02:10.816805
8,3.0855828763500175,0 days 00:02:24.450649
9,10.950873336103026,0 days 00:02:08.545666
10,11.404733603684937,0 days 00:02:08.536199
11,9.807684434592064,0 days 00:02:11.102651
12,5.035119013955704,0 days 00:02:09.124754
13,6.02007184729846,0 days 00:02:15.944091
14,8.31211539690944,0 days 00:02:09.612342
15,8.241757553637044,0 days 00:02:10.209011
16,9.91460308387219,0 days 00:02:08.875122
17,8.291247416441228,0 days 00:02:07.639702
18,7.63013087708258,0 days 00:02:07.486925
19,9.929037050263139,0 days 00:02:07.699713
20,7.508654705700146,0 days 00:02:09.337110
