,mse_deepar,computation_time_deepar
0,11.450726344775871,0 days 00:01:10.136238
1,2.3753214608964526,0 days 00:01:09.571981
2,7.908515161514099,0 days 00:01:09.350833
3,6.000943626242499,0 days 00:01:09.431618
4,7.912635613100431,0 days 00:01:09.057141
5,4.569163076755972,0 days 00:01:08.912634
6,2.2910565047364546,0 days 00:01:09.775529
7,7.2758452902289354,0 days 00:01:08.958613
8,4.979097992659035,0 days 00:01:09.034123
9,4.709221569815689,0 days 00:01:09.113401
10,8.702567220059603,0 days 00:01:10.109313
11,8.236196715400322,0 days 00:01:08.765472
12,7.592687529610875,0 days 00:01:11.078096
13,7.021996994669781,0 days 00:01:08.870187
14,4.636268150530523,0 days 00:01:09.581949
15,7.266687773787019,0 days 00:01:08.563199
16,4.5750473495580195,0 days 00:01:08.481769
17,10.633041018039007,0 days 00:01:08.651748
18,2.646200821344163,0 days 00:01:08.603203
19,6.518533854644592,0 days 00:01:08.780500
20,3.476556137017858,0 days 00:01:10.159662
