,mse_deepar,computation_time_deepar
0,8.223284315654151,0 days 00:00:49.788437
1,2.428172471737694,0 days 00:00:48.704865
2,10.937172300338045,0 days 00:00:49.824726
3,6.133721535619589,0 days 00:00:59.575624
4,8.155590826656635,0 days 00:00:49.859534
5,9.852094076893472,0 days 00:00:49.662937
6,3.394329972124023,0 days 00:00:48.852264
7,7.668868678416511,0 days 00:00:49.464437
8,3.7131044882133772,0 days 00:00:58.005484
9,5.5184934743594525,0 days 00:00:48.545949
10,8.446667027031141,0 days 00:00:54.430971
11,6.047401342383211,0 days 00:00:49.121375
12,7.095792888347961,0 days 00:00:49.549769
13,11.704001891281232,0 days 00:00:48.383000
14,4.0733293645389885,0 days 00:01:08.365944
15,6.325540838250685,0 days 00:00:49.984827
16,6.26230492718922,0 days 00:00:50.177450
17,8.81532411319488,0 days 00:00:49.443073
18,3.486927254239194,0 days 00:00:48.780960
19,7.8963170805650655,0 days 00:00:49.864596
20,2.9677071937431716,0 days 00:00:49.046241
