,mse_deepar,computation_time_deepar
0,8.775059450383557,0 days 00:01:45.698808
1,3.925933478186052,0 days 00:01:43.095723
2,6.928839876025942,0 days 00:01:42.871795
3,8.529626440284849,0 days 00:01:44.579583
4,9.221225165618337,0 days 00:01:44.800217
5,5.973187130020983,0 days 00:01:44.696594
6,4.304547816780479,0 days 00:01:43.843392
7,7.093551146463941,0 days 00:01:46.217491
8,11.343319117575737,0 days 00:01:43.371178
9,3.9893490542245282,0 days 00:01:44.473194
10,10.606464141638934,0 days 00:01:42.452662
11,7.393737956502638,0 days 00:01:46.162406
12,5.747598617804794,0 days 00:01:45.496025
13,9.296473592244844,0 days 00:01:44.696980
14,4.832852080539178,0 days 00:01:44.872644
15,6.007056883888765,0 days 00:01:42.535495
16,5.309435901346202,0 days 00:01:45.651432
17,7.302015526354627,0 days 00:01:43.046792
18,3.079487254348971,0 days 00:01:43.306719
19,7.586567120373902,0 days 00:01:44.995220
20,4.63332006898711,0 days 00:01:42.791429
