,mse_deepar,computation_time_deepar
0,11.00222225434188,0 days 00:02:11.023814
1,3.146031559253166,0 days 00:02:11.011791
2,8.829618156559556,0 days 00:02:14.260024
3,7.741735432810224,0 days 00:02:15.476583
4,9.865356836904011,0 days 00:02:11.045494
5,6.158822946567732,0 days 00:02:15.309977
6,3.3552972630758515,0 days 00:02:16.337617
7,6.592221800486802,0 days 00:02:10.870572
8,3.2093575382138066,0 days 00:02:09.566704
9,7.333896130846753,0 days 00:02:11.252449
10,7.3733905377029645,0 days 00:02:14.424517
11,6.651831008692304,0 days 00:02:14.022076
12,7.893995258116541,0 days 00:02:13.183048
13,8.232124773155634,0 days 00:02:14.009726
14,6.792375371182725,0 days 00:02:10.414252
15,4.791452902158268,0 days 00:02:10.118157
16,5.8221626101742565,0 days 00:02:12.043613
17,15.092021544623277,0 days 00:02:13.946499
18,2.8946343006801554,0 days 00:02:12.382841
19,11.027017805561194,0 days 00:02:11.873189
20,2.749904523935142,0 days 00:02:14.543991
