,mse_deepar,computation_time_deepar
0,9.162150860832803,0 days 00:03:09.422167
1,3.897200616055512,0 days 00:03:09.879873
2,8.723674287688063,0 days 00:03:04.846750
3,5.586231618610902,0 days 00:03:12.210123
4,10.54595478941464,0 days 00:03:21.288714
5,12.963230448797757,0 days 00:03:17.514497
6,2.3085923650064872,0 days 00:03:11.501685
7,11.701898155451556,0 days 00:03:14.736360
8,3.6496052345178307,0 days 00:03:13.763718
9,13.485484349941762,0 days 00:03:20.918237
10,12.004583180411949,0 days 00:03:21.277695
11,11.649072188540757,0 days 00:03:23.049795
12,13.289210670843728,0 days 00:03:10.335306
13,13.062523128908815,0 days 00:03:15.600319
14,3.4870908680411543,0 days 00:03:05.426858
15,9.573619942965669,0 days 00:03:11.929186
16,7.575688809015371,0 days 00:03:13.851533
17,7.5738734868398625,0 days 00:03:07.714554
18,7.978594423791126,0 days 00:03:07.181774
19,10.220128964329088,0 days 00:03:12.979745
20,4.619532903615044,0 days 00:03:19.272480
