,mse_deepar,computation_time_deepar
0,11.092044573688865,0 days 00:00:55.700250
1,2.8534224191278947,0 days 00:00:46.290859
2,9.347750880216825,0 days 00:00:44.415649
3,7.292463160128629,0 days 00:00:43.100790
4,8.846348432687469,0 days 00:00:43.952851
5,7.981606280400906,0 days 00:00:44.258142
6,4.429776023942571,0 days 00:00:42.703376
7,10.450995160935832,0 days 00:00:43.785976
8,2.9534949844129845,0 days 00:01:02.100516
9,5.803830101976065,0 days 00:00:43.127589
10,7.185853677001406,0 days 00:00:43.004200
11,9.96640790164963,0 days 00:00:43.375630
12,6.922361711627852,0 days 00:00:43.324664
13,9.81728092568192,0 days 00:00:43.540839
14,4.1701498812700954,0 days 00:00:43.401921
15,5.747841872435384,0 days 00:01:02.473135
16,4.867815216600282,0 days 00:00:44.974215
17,8.873006000548436,0 days 00:00:45.015847
18,2.8519400802684887,0 days 00:00:49.993929
19,7.398546072927293,0 days 00:00:52.348595
20,5.42448255906525,0 days 00:00:51.852091
