,mse_deepar,computation_time_deepar
0,11.376827331055614,0 days 00:04:46.610107
1,3.8915921086185534,0 days 00:04:47.653192
2,12.60010771636174,0 days 00:04:45.199489
3,11.601299520340152,0 days 00:04:43.027782
4,17.710828673003817,0 days 00:04:54.631251
5,8.805844404889845,0 days 00:04:45.752991
6,2.3772727719788245,0 days 00:04:48.115146
7,7.071843468240626,0 days 00:04:44.716159
8,5.132455191374168,0 days 00:04:48.321471
9,22.56110744192678,0 days 00:04:55.940323
10,10.33394114402328,0 days 00:04:54.016117
11,11.605515191676076,0 days 00:05:47.238274
12,6.909864905378968,0 days 00:05:39.247347
13,15.993915222946852,0 days 00:05:34.992037
14,3.3145188777881422,0 days 00:05:59.919760
15,8.91435363203738,0 days 00:05:31.893643
16,4.0487642251046685,0 days 00:05:15.917092
17,8.775140235464418,0 days 00:05:10.931663
18,3.2616016818464084,0 days 00:04:51.234849
19,7.011668850637023,0 days 00:04:55.498074
20,7.888215850560974,0 days 00:04:52.433676
