,mse_deepar,computation_time_deepar
0,8.260399488558015,0 days 00:00:46.674588
1,3.771682196881588,0 days 00:00:46.692377
2,9.697861436547603,0 days 00:00:46.229299
3,8.351584215215146,0 days 00:00:46.716714
4,12.12628541250403,0 days 00:00:49.821502
5,13.623017280189634,0 days 00:00:45.959223
6,3.2090755624176555,0 days 00:00:46.114039
7,8.528030079973517,0 days 00:00:46.725046
8,6.41990423724629,0 days 00:00:45.751907
9,8.605138020339732,0 days 00:00:48.337701
10,5.148379024633922,0 days 00:00:46.703984
11,7.525595892697759,0 days 00:00:46.571811
12,8.589575479900269,0 days 00:00:46.416788
13,8.48894101468447,0 days 00:00:46.371909
14,4.281746590839024,0 days 00:00:47.151200
15,7.964345489870086,0 days 00:00:46.365841
16,4.959658278442397,0 days 00:00:47.455101
17,7.403225205953,0 days 00:00:46.479956
18,4.688020964809296,0 days 00:00:46.844682
19,9.591969783326398,0 days 00:00:48.582018
20,2.934070117605583,0 days 00:00:46.771185
