,mse_deepar,computation_time_deepar
0,8.985437791192673,0 days 00:00:56.670806
1,2.9126187704450723,0 days 00:00:56.889684
2,5.646234251189029,0 days 00:01:04.673697
3,7.654434137655759,0 days 00:00:57.013188
4,5.815511221489272,0 days 00:00:56.998635
5,5.92090586035885,0 days 00:00:56.883070
6,2.2825516558250136,0 days 00:00:56.989723
7,7.222883931883569,0 days 00:00:57.951246
8,6.197149551163693,0 days 00:00:57.068826
9,8.623443213044876,0 days 00:00:59.699184
10,8.235962480427858,0 days 00:00:57.887770
11,7.480181580426183,0 days 00:00:57.396546
12,7.8837958507100865,0 days 00:00:58.334400
13,9.575263470942463,0 days 00:00:58.075326
14,6.393890491380748,0 days 00:00:57.885875
15,5.850908561550388,0 days 00:00:58.390079
16,4.852062924370224,0 days 00:00:58.724499
17,7.69529560326519,0 days 00:00:57.924712
18,5.596199324893541,0 days 00:00:57.314284
19,10.25244508592965,0 days 00:00:57.641457
20,4.024140576995485,0 days 00:00:58.093823
