,mse_deepar,computation_time_deepar
0,10.313791313297969,0 days 00:06:45.938570
1,5.815280530830217,0 days 00:06:44.471268
2,8.096685536782141,0 days 00:06:46.482606
3,9.434709616055308,0 days 00:07:31.606787
4,10.3221916695501,0 days 00:07:10.151729
5,7.596547943341289,0 days 00:07:15.102816
6,3.3794104949328307,0 days 00:07:11.620810
7,12.511330105194098,0 days 00:07:36.480354
8,5.934099702742455,0 days 00:06:53.372627
9,7.512906706212531,0 days 00:06:59.149014
10,15.57956575450288,0 days 00:07:18.974778
11,11.890349216355972,0 days 00:07:01.114965
12,8.8648933628387,0 days 00:07:14.284948
13,6.659973801903703,0 days 00:07:02.736155
14,5.090099526399444,0 days 00:06:57.107742
15,7.0583867863768575,0 days 00:06:53.179279
16,6.515155770644297,0 days 00:06:53.389564
17,6.3457559390776295,0 days 00:06:55.701973
18,18.593424636256678,0 days 00:06:59.394646
19,11.118162707370782,0 days 00:06:55.281421
20,3.914638082480581,0 days 00:07:07.175967
