,mse_deepar,computation_time_deepar
0,8.250495976590496,0 days 00:01:31.453405
1,5.8268961683040486,0 days 00:01:34.323625
2,9.916153834569444,0 days 00:01:32.701491
3,5.722984972043086,0 days 00:01:32.248367
4,8.581076724955677,0 days 00:01:33.581267
5,9.147712080291521,0 days 00:01:31.724253
6,2.2738056737431185,0 days 00:01:33.756904
7,6.758754839781428,0 days 00:01:32.178667
8,3.191796880493691,0 days 00:01:31.682802
9,10.307030138931388,0 days 00:01:32.795167
10,7.969335484799725,0 days 00:01:32.287031
11,10.960373945202603,0 days 00:01:34.032115
12,7.329947121647527,0 days 00:01:33.461439
13,8.614782778936577,0 days 00:01:33.330458
14,4.791160174144951,0 days 00:01:35.281855
15,6.751596155354865,0 days 00:01:31.967898
16,5.17836434088481,0 days 00:01:33.191990
17,7.594881275051719,0 days 00:01:32.430140
18,3.677275281834864,0 days 00:01:31.901130
19,11.066843608960914,0 days 00:01:32.182700
20,3.029599041183195,0 days 00:01:32.138756
