,mse_deepar,computation_time_deepar
0,7.717312089463117,0 days 00:01:51.183558
1,5.329027546789158,0 days 00:01:52.086090
2,10.374658708099714,0 days 00:01:52.377286
3,7.4386448756030585,0 days 00:01:52.768660
4,8.36262427139662,0 days 00:01:50.913427
5,10.153435341439746,0 days 00:01:51.409210
6,2.192640159727161,0 days 00:01:50.461718
7,15.39074509554125,0 days 00:01:55.728657
8,4.5511247729312565,0 days 00:01:55.233494
9,3.8906098830824396,0 days 00:01:51.253546
10,7.212743756400727,0 days 00:01:52.695505
11,13.271821356770253,0 days 00:01:55.409264
12,6.726046327461616,0 days 00:01:51.940444
13,7.122202386842322,0 days 00:01:50.866974
14,3.8338920210112235,0 days 00:01:52.091148
15,6.965360473184006,0 days 00:01:52.037288
16,7.468834101968451,0 days 00:01:50.782038
17,9.86662961113185,0 days 00:01:51.723041
18,12.130173655408974,0 days 00:01:58.896541
19,10.24420970003239,0 days 00:01:55.292317
20,2.5324469772515155,0 days 00:01:58.141400
