,mse_deepar,computation_time_deepar
0,23.614839250006888,0 days 00:05:24.789802
1,7.818805823912431,0 days 00:05:28.602700
2,9.109911913766556,0 days 00:05:30.402054
3,10.903453970431848,0 days 00:05:24.958074
4,17.511538769517216,0 days 00:05:24.445049
5,5.637406694649553,0 days 00:05:18.545198
6,2.3646427444835303,0 days 00:05:28.117738
7,29.692902292710457,0 days 00:05:25.700649
8,3.935322014152906,0 days 00:05:19.705016
9,5.190802373926772,0 days 00:05:11.982771
10,15.783728309406136,0 days 00:05:16.721599
11,8.739464439883331,0 days 00:05:17.673846
12,8.221584274376625,0 days 00:05:11.588677
13,15.382114223101452,0 days 00:05:14.117366
14,2.901528463601267,0 days 00:05:17.813869
15,14.975344308866381,0 days 00:05:17.061816
16,4.973736539071973,0 days 00:05:11.071378
17,12.489845539029695,0 days 00:05:13.253781
18,5.594755673978403,0 days 00:05:10.748905
19,9.7414619308801,0 days 00:05:17.671384
20,6.910468614049272,0 days 00:05:13.663413
